decision,decorative_score,reasons,path,document,page_number,size_bytes,sha256,pixel_width,pixel_height,bbox_width,bbox_height,bbox_area_ratio,unique_sample_colors,dominant_color_ratio,white_or_transparent_ratio,transparent_ratio,luminance_stddev,decode_error
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile432.png,IAASB-2025-Handbook-Volume-1,848,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004163,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile433.png,IAASB-2025-Handbook-Volume-1,850,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00417,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:3,IAASB-2025-Handbook-Volume-1_images/imageFile434.png,IAASB-2025-Handbook-Volume-1,852,267,5ec8e5595fd79ee2ae479abb147d501614be7da667b705b9270ee7ee507c4ca4,25,263,12.48,131.52,0.004597,2,0.970038,0.029962,0.0,43.473018,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:3,IAASB-2025-Handbook-Volume-1_images/imageFile435.png,IAASB-2025-Handbook-Volume-1,854,267,5ec8e5595fd79ee2ae479abb147d501614be7da667b705b9270ee7ee507c4ca4,25,263,12.48,131.52,0.004351,2,0.970038,0.029962,0.0,43.473018,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:3,IAASB-2025-Handbook-Volume-1_images/imageFile436.png,IAASB-2025-Handbook-Volume-1,856,267,5ec8e5595fd79ee2ae479abb147d501614be7da667b705b9270ee7ee507c4ca4,25,263,12.48,131.52,0.004333,2,0.970038,0.029962,0.0,43.473018,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile437.png,IAASB-2025-Handbook-Volume-1,858,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004322,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile438.png,IAASB-2025-Handbook-Volume-1,860,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00427,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile439.png,IAASB-2025-Handbook-Volume-1,862,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00417,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:26,IAASB-2025-Handbook-Volume-1_images/imageFile44.png,IAASB-2025-Handbook-Volume-1,74,353,e16c87046fe324add5070bed3576b5055048a6bf98a02690f02134d209ee7808,24,262,12.0,131.0,0.004139,2,0.951018,0.048982,0.0,55.036854,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile440.png,IAASB-2025-Handbook-Volume-1,864,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004166,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile441.png,IAASB-2025-Handbook-Volume-1,866,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004181,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile442.png,IAASB-2025-Handbook-Volume-1,868,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004747,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile443.png,IAASB-2025-Handbook-Volume-1,870,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00417,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile444.png,IAASB-2025-Handbook-Volume-1,872,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00417,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile445.png,IAASB-2025-Handbook-Volume-1,874,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00417,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile446.png,IAASB-2025-Handbook-Volume-1,876,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00417,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile447.png,IAASB-2025-Handbook-Volume-1,878,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00417,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile448.png,IAASB-2025-Handbook-Volume-1,880,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00417,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile449.png,IAASB-2025-Handbook-Volume-1,882,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00417,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:26,IAASB-2025-Handbook-Volume-1_images/imageFile45.png,IAASB-2025-Handbook-Volume-1,76,353,e16c87046fe324add5070bed3576b5055048a6bf98a02690f02134d209ee7808,24,262,12.0,131.0,0.004134,2,0.951018,0.048982,0.0,55.036854,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile450.png,IAASB-2025-Handbook-Volume-1,884,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00417,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile451.png,IAASB-2025-Handbook-Volume-1,886,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00425,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile452.png,IAASB-2025-Handbook-Volume-1,888,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.00423,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile453.png,IAASB-2025-Handbook-Volume-1,890,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004552,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile454.png,IAASB-2025-Handbook-Volume-1,892,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004048,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile455.png,IAASB-2025-Handbook-Volume-1,894,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004055,2,0.974714,0.025286,0.0,40.033266,
drop,13,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile456.png,IAASB-2025-Handbook-Volume-1,896,272,3f96719f5ccc3e6fa23c4c2200372de86906f202e79a3ee76b66a9e4816e242e,24,262,12.0,131.1,0.004254,2,0.97201,0.02799,0.0,42.060618,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile457.png,IAASB-2025-Handbook-Volume-1,898,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004126,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile458.png,IAASB-2025-Handbook-Volume-1,900,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004145,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile459.png,IAASB-2025-Handbook-Volume-1,902,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004145,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:26,IAASB-2025-Handbook-Volume-1_images/imageFile46.png,IAASB-2025-Handbook-Volume-1,78,353,e16c87046fe324add5070bed3576b5055048a6bf98a02690f02134d209ee7808,24,262,12.0,131.0,0.004255,2,0.951018,0.048982,0.0,55.036854,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile460.png,IAASB-2025-Handbook-Volume-1,904,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004145,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile461.png,IAASB-2025-Handbook-Volume-1,906,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004145,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile462.png,IAASB-2025-Handbook-Volume-1,908,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004145,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile463.png,IAASB-2025-Handbook-Volume-1,910,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004145,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile464.png,IAASB-2025-Handbook-Volume-1,912,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004145,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile465.png,IAASB-2025-Handbook-Volume-1,914,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004143,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile466.png,IAASB-2025-Handbook-Volume-1,916,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004145,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile467.png,IAASB-2025-Handbook-Volume-1,918,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004145,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile468.png,IAASB-2025-Handbook-Volume-1,920,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004139,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile469.png,IAASB-2025-Handbook-Volume-1,922,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004138,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:26,IAASB-2025-Handbook-Volume-1_images/imageFile47.png,IAASB-2025-Handbook-Volume-1,80,353,e16c87046fe324add5070bed3576b5055048a6bf98a02690f02134d209ee7808,24,262,12.0,131.0,0.004184,2,0.951018,0.048982,0.0,55.036854,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile470.png,IAASB-2025-Handbook-Volume-1,924,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004187,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile471.png,IAASB-2025-Handbook-Volume-1,926,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004145,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:46,IAASB-2025-Handbook-Volume-1_images/imageFile472.png,IAASB-2025-Handbook-Volume-1,928,267,9af13a373ebe71d830f43c29abb96a4a23da46d00cd2c0ca3caca97671e1c67e,24,262,12.0,131.0,0.004394,2,0.974714,0.025286,0.0,40.033266,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile473.png,IAASB-2025-Handbook-Volume-1,930,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004242,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile474.png,IAASB-2025-Handbook-Volume-1,932,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004188,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile475.png,IAASB-2025-Handbook-Volume-1,934,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004135,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile476.png,IAASB-2025-Handbook-Volume-1,936,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.00424,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile477.png,IAASB-2025-Handbook-Volume-1,938,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004135,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile478.png,IAASB-2025-Handbook-Volume-1,940,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004135,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile479.png,IAASB-2025-Handbook-Volume-1,942,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004131,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:26,IAASB-2025-Handbook-Volume-1_images/imageFile48.png,IAASB-2025-Handbook-Volume-1,82,353,e16c87046fe324add5070bed3576b5055048a6bf98a02690f02134d209ee7808,24,262,12.0,131.0,0.004262,2,0.951018,0.048982,0.0,55.036854,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile480.png,IAASB-2025-Handbook-Volume-1,944,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004688,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile481.png,IAASB-2025-Handbook-Volume-1,946,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004135,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile482.png,IAASB-2025-Handbook-Volume-1,948,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004405,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile483.png,IAASB-2025-Handbook-Volume-1,950,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004135,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile484.png,IAASB-2025-Handbook-Volume-1,952,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004135,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile485.png,IAASB-2025-Handbook-Volume-1,954,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004135,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile486.png,IAASB-2025-Handbook-Volume-1,956,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004128,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile487.png,IAASB-2025-Handbook-Volume-1,958,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004232,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile488.png,IAASB-2025-Handbook-Volume-1,960,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004135,2,0.972328,0.027672,0.0,41.827797,
drop,16,tiny_file|tiny_pixel_asset|tiny_bbox|header_footer_or_margin|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile489.png,IAASB-2025-Handbook-Volume-1,962,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.006874,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:26,IAASB-2025-Handbook-Volume-1_images/imageFile49.png,IAASB-2025-Handbook-Volume-1,84,353,e16c87046fe324add5070bed3576b5055048a6bf98a02690f02134d209ee7808,24,262,12.0,131.0,0.004356,2,0.951018,0.048982,0.0,55.036854,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile490.png,IAASB-2025-Handbook-Volume-1,964,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004135,2,0.972328,0.027672,0.0,41.827797,
drop,16,tiny_file|tiny_pixel_asset|tiny_bbox|header_footer_or_margin|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile491.png,IAASB-2025-Handbook-Volume-1,966,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.006718,2,0.972328,0.027672,0.0,41.827797,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:58,IAASB-2025-Handbook-Volume-1_images/imageFile492.png,IAASB-2025-Handbook-Volume-1,968,271,12e7e6e56859330ab057deeb5bc502e451a777e75531b0fc0210db89a3dffd91,24,262,12.0,131.1,0.004135,2,0.972328,0.027672,0.0,41.827797,
